tienda1,tienda2,distancia,tiempo_mins,costo
Tienda 86,Tienda 77,36,13,196
Tienda 86,Tienda 78,47,9,244
Tienda 86,Tienda 79,33,53,36
Tienda 86,Tienda 80,35,92,456
Tienda 86,Tienda 81,72,46,190
Tienda 86,Tienda 82,61,64,390
Tienda 86,Tienda 83,45,21,23
Tienda 86,Tienda 84,12,38,391
Tienda 86,Tienda 85,11,73,183
Tienda 86,Tienda 87,13,74,184
Tienda 86,Tienda 88,5,63,448
Tienda 86,Tienda 89,2,50,178
Tienda 86,Tienda 90,40,34,201
Tienda 86,Tienda 91,9,62,144
Tienda 86,Tienda 92,28,71,154
Tienda 86,Tienda 93,40,24,308
Tienda 86,Tienda 94,61,77,121
Tienda 86,Tienda 95,70,50,374
Tienda 86,Tienda 96,67,45,298
Tienda 86,Tienda 97,55,21,176
Tienda 86,Tienda 98,79,70,215
Tienda 86,Tienda 99,21,16,266
Tienda 87,Tienda 0,97,42,277
Tienda 87,Tienda 1,99,42,410
Tienda 87,Tienda 2,93,46,213
Tienda 87,Tienda 3,85,11,278
Tienda 87,Tienda 4,59,8,90
Tienda 87,Tienda 5,97,18,298
Tienda 87,Tienda 6,63,79,46
Tienda 87,Tienda 7,23,70,470
Tienda 87,Tienda 8,26,44,381
Tienda 87,Tienda 9,35,60,153
Tienda 87,Tienda 10,47,51,269
Tienda 87,Tienda 11,31,7,274
Tienda 87,Tienda 12,85,92,381
Tienda 87,Tienda 13,55,98,197
Tienda 87,Tienda 14,69,48,311
Tienda 87,Tienda 15,63,27,253
Tienda 87,Tienda 16,17,88,326
Tienda 87,Tienda 17,69,58,400
Tienda 87,Tienda 18,97,88,12
Tienda 87,Tienda 19,54,89,122
Tienda 87,Tienda 20,3,41,132
Tienda 87,Tienda 21,63,1,298
Tienda 87,Tienda 22,33,8,319
Tienda 87,Tienda 23,41,81,220
Tienda 87,Tienda 24,74,18,137
Tienda 87,Tienda 25,49,12,169
Tienda 87,Tienda 26,39,25,28
Tienda 87,Tienda 27,53,36,7
Tienda 87,Tienda 28,91,84,95
Tienda 87,Tienda 29,97,62,213
Tienda 87,Tienda 30,34,7,500
Tienda 87,Tienda 31,57,22,116
Tienda 87,Tienda 32,27,67,56
Tienda 87,Tienda 33,61,24,20
Tienda 87,Tienda 34,64,22,435
Tienda 87,Tienda 35,2,40,259
Tienda 87,Tienda 36,17,78,87
Tienda 87,Tienda 37,56,96,31
Tienda 87,Tienda 38,80,80,16
Tienda 87,Tienda 39,59,32,303
Tienda 87,Tienda 40,75,10,283
Tienda 87,Tienda 41,27,62,131
Tienda 87,Tienda 42,5,50,495
Tienda 87,Tienda 43,32,53,11
Tienda 87,Tienda 44,79,34,500
Tienda 87,Tienda 45,4,78,191
Tienda 87,Tienda 46,40,22,24
Tienda 87,Tienda 47,11,86,70
Tienda 87,Tienda 48,67,73,298
Tienda 87,Tienda 49,35,65,319
Tienda 87,Tienda 50,46,67,135
Tienda 87,Tienda 51,96,31,265
Tienda 87,Tienda 52,57,74,188
Tienda 87,Tienda 53,65,41,81
Tienda 87,Tienda 54,20,29,15
Tienda 87,Tienda 55,22,82,56
Tienda 87,Tienda 56,4,34,437
Tienda 87,Tienda 57,42,13,283
Tienda 87,Tienda 58,23,59,215
Tienda 87,Tienda 59,45,15,442
Tienda 87,Tienda 60,56,76,62
Tienda 87,Tienda 61,4,9,480
Tienda 87,Tienda 62,4,57,195
Tienda 87,Tienda 63,38,86,107
Tienda 87,Tienda 64,57,55,44
Tienda 87,Tienda 65,70,92,363
Tienda 87,Tienda 66,77,35,255
Tienda 87,Tienda 67,27,53,195
Tienda 87,Tienda 68,5,4,359
Tienda 87,Tienda 69,57,86,495
Tienda 87,Tienda 70,37,38,384
Tienda 87,Tienda 71,38,60,227
Tienda 87,Tienda 72,57,80,392
Tienda 87,Tienda 73,8,57,44
Tienda 87,Tienda 74,2,8,61
Tienda 87,Tienda 75,30,61,407
Tienda 87,Tienda 76,32,50,201
Tienda 87,Tienda 77,95,61,338
Tienda 87,Tienda 78,96,81,308
Tienda 87,Tienda 79,15,53,447
Tienda 87,Tienda 80,26,51,473
Tienda 87,Tienda 81,31,72,276
Tienda 87,Tienda 82,64,31,38
Tienda 87,Tienda 83,55,37,190
Tienda 87,Tienda 84,25,35,280
Tienda 87,Tienda 85,35,75,5
Tienda 87,Tienda 86,61,39,265
Tienda 87,Tienda 88,3,14,455
Tienda 87,Tienda 89,42,6,224
Tienda 87,Tienda 90,58,18,315
Tienda 87,Tienda 91,51,60,124
Tienda 87,Tienda 92,51,30,334
Tienda 87,Tienda 93,22,78,375
Tienda 87,Tienda 94,14,57,326
Tienda 87,Tienda 95,48,66,389
Tienda 87,Tienda 96,6,61,164
Tienda 87,Tienda 97,89,14,75
Tienda 87,Tienda 98,80,38,470
Tienda 87,Tienda 99,35,31,164
Tienda 88,Tienda 0,41,89,226
Tienda 88,Tienda 1,57,91,114
Tienda 88,Tienda 2,36,76,146
Tienda 88,Tienda 3,58,72,391
Tienda 88,Tienda 4,78,89,497
Tienda 88,Tienda 5,63,26,241
Tienda 88,Tienda 6,68,34,87
Tienda 88,Tienda 7,99,29,255
Tienda 88,Tienda 8,78,31,393
Tienda 88,Tienda 9,89,48,323
Tienda 88,Tienda 10,65,22,36
Tienda 88,Tienda 11,87,12,440
Tienda 88,Tienda 12,82,17,410
Tienda 88,Tienda 13,54,85,271
Tienda 88,Tienda 14,34,96,422
Tienda 88,Tienda 15,99,93,37
Tienda 88,Tienda 16,88,41,25
Tienda 88,Tienda 17,24,87,168
Tienda 88,Tienda 18,73,42,81
Tienda 88,Tienda 19,18,36,485
Tienda 88,Tienda 20,30,99,433
Tienda 88,Tienda 21,64,96,153
Tienda 88,Tienda 22,5,75,75
Tienda 88,Tienda 23,14,81,307
Tienda 88,Tienda 24,28,91,194
Tienda 88,Tienda 25,84,46,374
Tienda 88,Tienda 26,88,93,48
Tienda 88,Tienda 27,98,42,101
Tienda 88,Tienda 28,59,75,146
Tienda 88,Tienda 29,8,32,472
Tienda 88,Tienda 30,81,29,318
Tienda 88,Tienda 31,97,38,253
Tienda 88,Tienda 32,1,1,335
Tienda 88,Tienda 33,13,22,291
Tienda 88,Tienda 34,25,46,489
Tienda 88,Tienda 35,29,90,164
Tienda 88,Tienda 36,88,59,232
Tienda 88,Tienda 37,33,48,294
Tienda 88,Tienda 38,91,51,452
Tienda 88,Tienda 39,28,88,101
Tienda 88,Tienda 40,45,37,121
Tienda 88,Tienda 41,49,3,372
Tienda 88,Tienda 42,23,56,179
Tienda 88,Tienda 43,11,15,315
Tienda 88,Tienda 44,79,27,459
Tienda 88,Tienda 45,9,93,336
Tienda 88,Tienda 46,75,37,252
Tienda 88,Tienda 47,30,32,329
Tienda 88,Tienda 48,25,99,170
Tienda 88,Tienda 49,1,58,33
Tienda 88,Tienda 50,64,60,87
Tienda 88,Tienda 51,23,60,170
Tienda 88,Tienda 52,46,91,422
Tienda 88,Tienda 53,18,24,325
Tienda 88,Tienda 54,12,95,484
Tienda 88,Tienda 55,78,17,158
Tienda 88,Tienda 56,63,34,142
Tienda 88,Tienda 57,70,44,41
Tienda 88,Tienda 58,18,94,65
Tienda 88,Tienda 59,87,60,180
Tienda 88,Tienda 60,11,67,259
Tienda 88,Tienda 61,90,77,134
Tienda 88,Tienda 62,5,93,57
Tienda 88,Tienda 63,86,12,426
Tienda 88,Tienda 64,57,42,222
Tienda 88,Tienda 65,71,34,123
Tienda 88,Tienda 66,96,66,389
Tienda 88,Tienda 67,81,13,181
Tienda 88,Tienda 68,82,99,293
Tienda 88,Tienda 69,89,64,58
Tienda 88,Tienda 70,77,40,432
Tienda 88,Tienda 71,18,55,50
Tienda 88,Tienda 72,66,10,337
Tienda 88,Tienda 73,57,38,176
Tienda 88,Tienda 74,90,22,341
Tienda 88,Tienda 75,91,56,196
Tienda 88,Tienda 76,55,89,331
Tienda 88,Tienda 77,35,94,115
Tienda 88,Tienda 78,61,33,57
Tienda 88,Tienda 79,63,54,427
Tienda 88,Tienda 80,49,34,337
Tienda 88,Tienda 81,96,74,493
Tienda 88,Tienda 82,63,49,288
Tienda 88,Tienda 83,14,37,281
Tienda 88,Tienda 84,12,100,37
Tienda 88,Tienda 85,74,50,197
Tienda 88,Tienda 86,73,76,272
Tienda 88,Tienda 87,94,91,97
Tienda 88,Tienda 89,43,79,306
Tienda 88,Tienda 90,96,93,171
Tienda 88,Tienda 91,79,12,132
Tienda 88,Tienda 92,47,82,32
Tienda 88,Tienda 93,58,27,350
Tienda 88,Tienda 94,21,86,271
Tienda 88,Tienda 95,72,3,295
Tienda 88,Tienda 96,6,10,227
Tienda 88,Tienda 97,25,91,334
Tienda 88,Tienda 98,14,88,86
Tienda 88,Tienda 99,18,31,376
Tienda 89,Tienda 0,75,29,447
Tienda 89,Tienda 1,4,14,79
Tienda 89,Tienda 2,35,88,334
Tienda 89,Tienda 3,94,84,479
Tienda 89,Tienda 4,94,69,56
Tienda 89,Tienda 5,43,95,53
Tienda 89,Tienda 6,70,47,470
Tienda 89,Tienda 7,32,45,243
Tienda 89,Tienda 8,27,92,458
Tienda 89,Tienda 9,57,32,383
Tienda 89,Tienda 10,56,34,316
Tienda 89,Tienda 11,43,63,413
Tienda 89,Tienda 12,25,66,239
Tienda 89,Tienda 13,57,91,479
Tienda 89,Tienda 14,73,27,93
Tienda 89,Tienda 15,78,94,40
Tienda 89,Tienda 16,18,76,258
Tienda 89,Tienda 17,42,100,423
Tienda 89,Tienda 18,21,42,100
Tienda 89,Tienda 19,15,71,492
Tienda 89,Tienda 20,43,94,46
Tienda 89,Tienda 21,18,62,35
Tienda 89,Tienda 22,49,93,436
Tienda 89,Tienda 23,76,97,13
Tienda 89,Tienda 24,4,80,262
Tienda 89,Tienda 25,17,80,422
Tienda 89,Tienda 26,11,33,461
Tienda 89,Tienda 27,22,56,350
Tienda 89,Tienda 28,74,78,256
Tienda 89,Tienda 29,63,2,114
Tienda 89,Tienda 30,65,51,206
Tienda 89,Tienda 31,34,34,167
Tienda 89,Tienda 32,2,69,295
Tienda 89,Tienda 33,99,25,31
Tienda 89,Tienda 34,43,35,216
Tienda 89,Tienda 35,90,51,262
Tienda 89,Tienda 36,55,3,59
Tienda 89,Tienda 37,56,12,380
Tienda 89,Tienda 38,46,25,399
Tienda 89,Tienda 39,83,95,274
Tienda 89,Tienda 40,98,57,353
Tienda 89,Tienda 41,3,44,243
Tienda 89,Tienda 42,71,35,479
Tienda 89,Tienda 43,77,55,15
Tienda 89,Tienda 44,91,25,282
Tienda 89,Tienda 45,60,72,105
Tienda 89,Tienda 46,49,44,296
Tienda 89,Tienda 47,38,43,381
Tienda 89,Tienda 48,79,63,46
Tienda 89,Tienda 49,9,43,268
Tienda 89,Tienda 50,41,6,17
Tienda 89,Tienda 51,1,72,62
Tienda 89,Tienda 52,70,3,456
Tienda 89,Tienda 53,78,21,25
Tienda 89,Tienda 54,78,2,119
Tienda 89,Tienda 55,20,74,93
Tienda 89,Tienda 56,92,43,444
Tienda 89,Tienda 57,20,22,481
Tienda 89,Tienda 58,82,37,50
Tienda 89,Tienda 59,36,97,18
Tienda 89,Tienda 60,30,100,35
Tienda 89,Tienda 61,7,36,21
Tienda 89,Tienda 62,67,75,8
Tienda 89,Tienda 63,81,92,76
Tienda 89,Tienda 64,60,69,98
Tienda 89,Tienda 65,79,95,349
Tienda 89,Tienda 66,88,37,133
Tienda 89,Tienda 67,12,31,400
Tienda 89,Tienda 68,100,88,179
Tienda 89,Tienda 69,72,69,243
Tienda 89,Tienda 70,13,62,6
Tienda 89,Tienda 71,49,34,228
Tienda 89,Tienda 72,1,99,387
Tienda 89,Tienda 73,63,15,411
Tienda 89,Tienda 74,60,50,279
Tienda 89,Tienda 75,82,75,435
Tienda 89,Tienda 76,53,62,387
Tienda 89,Tienda 77,74,93,241
Tienda 89,Tienda 78,70,40,475
Tienda 89,Tienda 79,72,80,473
Tienda 89,Tienda 80,84,6,120
Tienda 89,Tienda 81,3,55,23
Tienda 89,Tienda 82,45,56,274
Tienda 89,Tienda 83,72,93,410
Tienda 89,Tienda 84,7,97,42
Tienda 89,Tienda 85,4,86,419
Tienda 89,Tienda 86,94,98,86
Tienda 89,Tienda 87,63,22,135
Tienda 89,Tienda 88,89,88,33
Tienda 89,Tienda 90,48,86,118
Tienda 89,Tienda 91,25,44,110
Tienda 89,Tienda 92,36,89,222
Tienda 89,Tienda 93,61,69,240
Tienda 89,Tienda 94,11,54,284
Tienda 89,Tienda 95,84,30,380
Tienda 89,Tienda 96,80,99,40
Tienda 89,Tienda 97,38,63,193
Tienda 89,Tienda 98,45,12,262
Tienda 89,Tienda 99,60,57,162
Tienda 90,Tienda 0,25,77,198
Tienda 90,Tienda 1,47,94,176
Tienda 90,Tienda 2,90,30,38
Tienda 90,Tienda 3,70,53,372
Tienda 90,Tienda 4,15,79,84
Tienda 90,Tienda 5,82,51,38
Tienda 90,Tienda 6,56,34,288
Tienda 90,Tienda 7,72,12,494
Tienda 90,Tienda 8,54,95,38
Tienda 90,Tienda 9,16,71,190
Tienda 90,Tienda 10,69,39,55
Tienda 90,Tienda 11,36,47,453
Tienda 90,Tienda 12,46,58,450
Tienda 90,Tienda 13,52,37,413
Tienda 90,Tienda 14,52,29,443
Tienda 90,Tienda 15,68,56,436
Tienda 90,Tienda 16,12,32,328
Tienda 90,Tienda 17,41,43,122
Tienda 90,Tienda 18,73,44,327
Tienda 90,Tienda 19,34,78,252
Tienda 90,Tienda 20,58,83,294
Tienda 90,Tienda 21,98,24,38
Tienda 90,Tienda 22,60,80,139
Tienda 90,Tienda 23,71,98,124
Tienda 90,Tienda 24,3,22,15
Tienda 90,Tienda 25,48,61,87
Tienda 90,Tienda 26,64,19,355
Tienda 90,Tienda 27,70,30,110
Tienda 90,Tienda 28,50,64,286
Tienda 90,Tienda 29,49,39,163
Tienda 90,Tienda 30,2,73,464
Tienda 90,Tienda 31,41,92,485
Tienda 90,Tienda 32,95,20,297
Tienda 90,Tienda 33,93,46,145
Tienda 90,Tienda 34,51,15,457
Tienda 90,Tienda 35,57,75,392
Tienda 90,Tienda 36,17,16,115
Tienda 90,Tienda 37,20,48,247
Tienda 90,Tienda 38,69,10,268
Tienda 90,Tienda 39,42,75,340
Tienda 90,Tienda 40,63,47,36
Tienda 90,Tienda 41,78,1,284
Tienda 90,Tienda 42,70,59,445
Tienda 90,Tienda 43,91,88,212
Tienda 90,Tienda 44,99,45,344
Tienda 90,Tienda 45,94,64,456
Tienda 90,Tienda 46,5,70,197
Tienda 90,Tienda 47,82,62,361
Tienda 90,Tienda 48,52,14,384
Tienda 90,Tienda 49,66,75,86
Tienda 90,Tienda 50,43,65,204
Tienda 90,Tienda 51,24,78,133
Tienda 90,Tienda 52,61,59,478
Tienda 90,Tienda 53,29,53,320
Tienda 90,Tienda 54,45,71,146
Tienda 90,Tienda 55,28,53,171
Tienda 90,Tienda 56,4,71,492
Tienda 90,Tienda 57,20,78,415
Tienda 90,Tienda 58,45,55,449
Tienda 90,Tienda 59,95,90,155
Tienda 90,Tienda 60,83,89,404
Tienda 90,Tienda 61,38,57,298
Tienda 90,Tienda 62,11,50,58
Tienda 90,Tienda 63,76,69,399
Tienda 90,Tienda 64,7,27,348
Tienda 90,Tienda 65,46,48,172
Tienda 90,Tienda 66,4,41,112
Tienda 90,Tienda 67,18,6,376
Tienda 90,Tienda 68,80,27,167
Tienda 90,Tienda 69,43,46,498
Tienda 90,Tienda 70,47,3,388
Tienda 90,Tienda 71,89,26,483
Tienda 90,Tienda 72,86,76,102
Tienda 90,Tienda 73,23,83,204
Tienda 90,Tienda 74,22,26,288
Tienda 90,Tienda 75,13,46,34
Tienda 90,Tienda 76,20,23,256
Tienda 90,Tienda 77,93,23,308
Tienda 90,Tienda 78,54,23,73
Tienda 90,Tienda 79,85,22,44
Tienda 90,Tienda 80,23,58,72
Tienda 90,Tienda 81,87,7,344
Tienda 90,Tienda 82,88,58,164
Tienda 90,Tienda 83,2,48,381
Tienda 90,Tienda 84,70,89,178
Tienda 90,Tienda 85,95,68,456
Tienda 90,Tienda 86,38,23,267
Tienda 90,Tienda 87,57,4,180
Tienda 90,Tienda 88,57,65,124
Tienda 90,Tienda 89,14,92,449
Tienda 90,Tienda 91,12,31,163
Tienda 90,Tienda 92,93,42,105
Tienda 90,Tienda 93,84,77,300
Tienda 90,Tienda 94,7,100,171
Tienda 90,Tienda 95,97,77,364
Tienda 90,Tienda 96,16,22,341
Tienda 90,Tienda 97,15,82,427
Tienda 90,Tienda 98,21,31,214
Tienda 90,Tienda 99,17,32,318
Tienda 91,Tienda 0,64,40,27
Tienda 91,Tienda 1,46,50,363
Tienda 91,Tienda 2,10,69,440
Tienda 91,Tienda 3,60,67,431
Tienda 91,Tienda 4,21,98,18
Tienda 91,Tienda 5,91,46,472
Tienda 91,Tienda 6,100,12,30
Tienda 91,Tienda 7,40,84,24
Tienda 91,Tienda 8,53,34,155
Tienda 91,Tienda 9,96,7,442
Tienda 91,Tienda 10,23,1,168
Tienda 91,Tienda 11,90,68,401
Tienda 91,Tienda 12,86,16,150
Tienda 91,Tienda 13,2,3,167
Tienda 91,Tienda 14,95,40,312
Tienda 91,Tienda 15,65,51,112
Tienda 91,Tienda 16,21,90,340
Tienda 91,Tienda 17,41,90,449
Tienda 91,Tienda 18,10,80,461
Tienda 91,Tienda 19,57,45,58
Tienda 91,Tienda 20,26,17,331
Tienda 91,Tienda 21,44,30,132
Tienda 91,Tienda 22,54,99,97
Tienda 91,Tienda 23,59,82,199
Tienda 91,Tienda 24,66,15,401
Tienda 91,Tienda 25,9,88,396
Tienda 91,Tienda 26,60,3,363
Tienda 91,Tienda 27,14,65,284
Tienda 91,Tienda 28,16,82,181
Tienda 91,Tienda 29,61,11,478
Tienda 91,Tienda 30,78,98,281
Tienda 91,Tienda 31,96,75,319
Tienda 91,Tienda 32,96,31,258
Tienda 91,Tienda 33,8,61,246
Tienda 91,Tienda 34,45,85,62
Tienda 91,Tienda 35,35,10,400
Tienda 91,Tienda 36,75,74,198
Tienda 91,Tienda 37,93,78,235
Tienda 91,Tienda 38,91,86,474
Tienda 91,Tienda 39,54,62,402
Tienda 91,Tienda 40,24,69,89
Tienda 91,Tienda 41,30,10,288
Tienda 91,Tienda 42,53,25,151
Tienda 91,Tienda 43,95,37,121
Tienda 91,Tienda 44,9,40,130
Tienda 91,Tienda 45,25,27,314
Tienda 91,Tienda 46,99,16,388
Tienda 91,Tienda 47,62,36,126
Tienda 91,Tienda 48,17,14,241
Tienda 91,Tienda 49,93,28,334
Tienda 91,Tienda 50,5,5,441
Tienda 91,Tienda 51,29,100,61
Tienda 91,Tienda 52,85,19,42
Tienda 91,Tienda 53,84,7,94
Tienda 91,Tienda 54,33,30,253
Tienda 91,Tienda 55,40,52,298
Tienda 91,Tienda 56,57,91,76
Tienda 91,Tienda 57,23,73,53
Tienda 91,Tienda 58,77,13,286
Tienda 91,Tienda 59,89,89,377
Tienda 91,Tienda 60,18,9,318
Tienda 91,Tienda 61,7,21,358
Tienda 91,Tienda 62,29,86,396
Tienda 91,Tienda 63,52,61,325
Tienda 91,Tienda 64,3,84,232
Tienda 91,Tienda 65,74,90,186
Tienda 91,Tienda 66,68,2,280
Tienda 91,Tienda 67,25,20,147
Tienda 91,Tienda 68,84,92,177
Tienda 91,Tienda 69,92,28,447
Tienda 91,Tienda 70,26,99,266
Tienda 91,Tienda 71,92,76,387
Tienda 91,Tienda 72,59,25,136
Tienda 91,Tienda 73,29,10,55
Tienda 91,Tienda 74,27,3,194
Tienda 91,Tienda 75,82,37,51
Tienda 91,Tienda 76,7,59,180
Tienda 91,Tienda 77,29,74,14
Tienda 91,Tienda 78,95,62,188
Tienda 91,Tienda 79,36,28,185
Tienda 91,Tienda 80,93,43,101
Tienda 91,Tienda 81,43,17,67
Tienda 91,Tienda 82,1,31,233
Tienda 91,Tienda 83,82,100,350
Tienda 91,Tienda 84,13,44,75
Tienda 91,Tienda 85,70,44,227
Tienda 91,Tienda 86,21,25,244
Tienda 91,Tienda 87,13,25,288
Tienda 91,Tienda 88,48,26,135
Tienda 91,Tienda 89,74,47,375
Tienda 91,Tienda 90,98,68,49
Tienda 91,Tienda 92,47,34,41
Tienda 91,Tienda 93,65,88,372
Tienda 91,Tienda 94,92,91,368
Tienda 91,Tienda 95,32,57,340
Tienda 91,Tienda 96,9,30,384
Tienda 91,Tienda 97,66,6,317
Tienda 91,Tienda 98,88,72,193
Tienda 91,Tienda 99,87,14,317
Tienda 92,Tienda 0,59,9,294
Tienda 92,Tienda 1,76,61,329
Tienda 92,Tienda 2,20,59,450
Tienda 92,Tienda 3,42,41,448
Tienda 92,Tienda 4,20,87,22
Tienda 92,Tienda 5,32,20,429
Tienda 92,Tienda 6,34,70,333
Tienda 92,Tienda 7,6,50,171
Tienda 92,Tienda 8,21,41,39
Tienda 92,Tienda 9,30,73,153
Tienda 92,Tienda 10,19,40,68
Tienda 92,Tienda 11,49,37,131
Tienda 92,Tienda 12,27,27,206
Tienda 92,Tienda 13,44,21,308
Tienda 92,Tienda 14,64,76,490
Tienda 92,Tienda 15,45,14,31
Tienda 92,Tienda 16,19,37,183
Tienda 92,Tienda 17,92,71,144
Tienda 92,Tienda 18,39,17,221
Tienda 92,Tienda 19,32,73,147
Tienda 92,Tienda 20,81,64,388
Tienda 92,Tienda 21,100,69,369
Tienda 92,Tienda 22,57,53,59
Tienda 92,Tienda 23,77,77,160
Tienda 92,Tienda 24,12,62,356
Tienda 92,Tienda 25,12,68,326
Tienda 92,Tienda 26,32,57,28
Tienda 92,Tienda 27,72,26,448
Tienda 92,Tienda 28,85,9,402
Tienda 92,Tienda 29,89,45,44
Tienda 92,Tienda 30,3,60,177
Tienda 92,Tienda 31,55,12,13
Tienda 92,Tienda 32,18,73,301
Tienda 92,Tienda 33,89,9,235
Tienda 92,Tienda 34,54,79,73
Tienda 92,Tienda 35,32,86,156
Tienda 92,Tienda 36,74,30,497
Tienda 92,Tienda 37,36,7,93
Tienda 92,Tienda 38,20,37,366
Tienda 92,Tienda 39,27,29,64
Tienda 92,Tienda 40,8,92,30
Tienda 92,Tienda 41,60,47,175
Tienda 92,Tienda 42,23,46,356
Tienda 92,Tienda 43,18,36,189
Tienda 92,Tienda 44,39,47,133
Tienda 92,Tienda 45,32,82,466
Tienda 92,Tienda 46,27,13,109
Tienda 92,Tienda 47,43,16,363
Tienda 92,Tienda 48,56,46,492
Tienda 92,Tienda 49,74,35,487
Tienda 92,Tienda 50,59,39,376
Tienda 92,Tienda 51,28,4,477
Tienda 92,Tienda 52,1,82,199
Tienda 92,Tienda 53,86,18,338
Tienda 92,Tienda 54,20,100,166
Tienda 92,Tienda 55,40,74,73
Tienda 92,Tienda 56,70,40,421
Tienda 92,Tienda 57,84,53,324
Tienda 92,Tienda 58,39,83,322
Tienda 92,Tienda 59,31,21,455
Tienda 92,Tienda 60,73,2,324
Tienda 92,Tienda 61,58,74,179
Tienda 92,Tienda 62,31,5,238
Tienda 92,Tienda 63,15,53,45
Tienda 92,Tienda 64,26,82,65
Tienda 92,Tienda 65,59,30,243
Tienda 92,Tienda 66,59,70,373
Tienda 92,Tienda 67,77,31,150
Tienda 92,Tienda 68,34,78,480
Tienda 92,Tienda 69,60,66,196
Tienda 92,Tienda 70,74,82,125
Tienda 92,Tienda 71,57,8,166
Tienda 92,Tienda 72,53,47,49
Tienda 92,Tienda 73,38,32,82
Tienda 92,Tienda 74,24,49,342
Tienda 92,Tienda 75,2,69,42
Tienda 92,Tienda 76,63,31,413
Tienda 92,Tienda 77,52,93,426
Tienda 92,Tienda 78,31,17,9
Tienda 92,Tienda 79,15,11,73
Tienda 92,Tienda 80,54,30,112
Tienda 92,Tienda 81,67,2,418
Tienda 92,Tienda 82,97,90,348
Tienda 92,Tienda 83,14,3,487
Tienda 92,Tienda 84,51,41,167
Tienda 92,Tienda 85,68,77,492
Tienda 92,Tienda 86,58,34,379
Tienda 92,Tienda 87,61,14,483
Tienda 92,Tienda 88,62,63,63
Tienda 92,Tienda 89,82,29,322
Tienda 92,Tienda 90,81,14,364
Tienda 92,Tienda 91,33,70,359
Tienda 92,Tienda 93,17,3,440
Tienda 92,Tienda 94,75,66,447
Tienda 92,Tienda 95,71,29,143
Tienda 92,Tienda 96,1,55,181
Tienda 92,Tienda 97,77,40,449
Tienda 92,Tienda 98,60,25,367
Tienda 92,Tienda 99,48,45,98
Tienda 93,Tienda 0,22,9,443
Tienda 93,Tienda 1,1,36,423
Tienda 93,Tienda 2,43,70,208
Tienda 93,Tienda 3,29,77,476
Tienda 93,Tienda 4,78,91,214
Tienda 93,Tienda 5,60,80,345
Tienda 93,Tienda 6,9,65,199
Tienda 93,Tienda 7,74,6,140
Tienda 93,Tienda 8,18,37,38
Tienda 93,Tienda 9,10,61,186
Tienda 93,Tienda 10,41,64,279
Tienda 93,Tienda 11,14,32,55
Tienda 93,Tienda 12,35,48,215
Tienda 93,Tienda 13,88,41,275
Tienda 93,Tienda 14,28,24,263
Tienda 93,Tienda 15,44,89,246
Tienda 93,Tienda 16,79,64,15
Tienda 93,Tienda 17,17,61,439
Tienda 93,Tienda 18,53,68,244
Tienda 93,Tienda 19,73,96,299
Tienda 93,Tienda 20,34,32,423
Tienda 93,Tienda 21,77,14,101
Tienda 93,Tienda 22,9,2,205
Tienda 93,Tienda 23,50,75,62
Tienda 93,Tienda 24,33,97,478
Tienda 93,Tienda 25,91,36,211
Tienda 93,Tienda 26,44,4,314
Tienda 93,Tienda 27,22,89,57
Tienda 93,Tienda 28,30,90,37
Tienda 93,Tienda 29,63,6,55
Tienda 93,Tienda 30,72,12,190
Tienda 93,Tienda 31,11,37,412
Tienda 93,Tienda 32,15,90,35
Tienda 93,Tienda 33,94,19,358
Tienda 93,Tienda 34,18,25,372
Tienda 93,Tienda 35,43,14,349
Tienda 93,Tienda 36,91,3,286
Tienda 93,Tienda 37,16,35,21
Tienda 93,Tienda 38,69,1,71
Tienda 93,Tienda 39,9,54,145
Tienda 93,Tienda 40,54,40,288
Tienda 93,Tienda 41,76,29,153
Tienda 93,Tienda 42,16,77,440
Tienda 93,Tienda 43,9,51,59
Tienda 93,Tienda 44,69,70,207
Tienda 93,Tienda 45,2,18,41
Tienda 93,Tienda 46,64,57,232
Tienda 93,Tienda 47,67,54,283
Tienda 93,Tienda 48,74,2,25
Tienda 93,Tienda 49,13,70,361
Tienda 93,Tienda 50,71,82,47
Tienda 93,Tienda 51,54,44,147
Tienda 93,Tienda 52,84,68,225
Tienda 93,Tienda 53,78,56,26
Tienda 93,Tienda 54,74,26,124
Tienda 93,Tienda 55,77,55,349
Tienda 93,Tienda 56,10,77,122
Tienda 93,Tienda 57,89,70,284
Tienda 93,Tienda 58,27,83,314
Tienda 93,Tienda 59,62,40,66
Tienda 93,Tienda 60,1,55,354
Tienda 93,Tienda 61,18,81,145
Tienda 93,Tienda 62,52,99,83
Tienda 93,Tienda 63,31,48,495
Tienda 93,Tienda 64,35,33,458
Tienda 93,Tienda 65,99,96,103
Tienda 93,Tienda 66,43,59,67
Tienda 93,Tienda 67,20,1,350
Tienda 93,Tienda 68,66,20,438
Tienda 93,Tienda 69,54,45,207
Tienda 93,Tienda 70,49,20,210
Tienda 93,Tienda 71,91,46,250
Tienda 93,Tienda 72,82,28,117
Tienda 93,Tienda 73,95,94,488
Tienda 93,Tienda 74,49,67,304
Tienda 93,Tienda 75,34,68,440
Tienda 93,Tienda 76,78,5,182
Tienda 93,Tienda 77,57,99,196
Tienda 93,Tienda 78,59,77,372
Tienda 93,Tienda 79,72,62,456
Tienda 93,Tienda 80,43,96,336
Tienda 93,Tienda 81,51,19,86
