almacen,producto,cantidad,shelfTimePromedioDias,bloque
Almacen 45,Producto 566,89,9.23,E-8
Almacen 45,Producto 567,38,24.65,H-7
Almacen 45,Producto 568,84,13.35,G-1
Almacen 45,Producto 569,90,7.75,C-7
Almacen 45,Producto 570,27,17.18,H-5
Almacen 45,Producto 571,31,24.66,B-6
Almacen 45,Producto 572,22,17.5,E-5
Almacen 45,Producto 573,44,21.32,C-5
Almacen 45,Producto 574,79,2.51,A-2
Almacen 45,Producto 575,20,24.09,D-3
Almacen 45,Producto 576,10,28.38,C-4
Almacen 45,Producto 577,67,23.28,D-1
Almacen 45,Producto 578,89,19.21,G-5
Almacen 45,Producto 579,1,11.64,B-2
Almacen 45,Producto 580,48,2.39,C-5
Almacen 45,Producto 581,99,9.89,C-8
Almacen 45,Producto 582,15,24.27,G-3
Almacen 45,Producto 583,70,5.11,F-8
Almacen 45,Producto 584,58,28.1,A-3
Almacen 45,Producto 585,9,8.72,H-5
Almacen 45,Producto 586,34,18.65,B-1
Almacen 45,Producto 587,28,10.6,H-1
Almacen 45,Producto 588,74,24.69,E-6
Almacen 45,Producto 589,55,13.55,C-5
Almacen 45,Producto 590,55,20.57,H-7
Almacen 45,Producto 591,8,9.76,F-1
Almacen 45,Producto 592,73,21.72,D-2
Almacen 45,Producto 593,47,2.01,H-5
Almacen 45,Producto 594,81,17.21,B-6
Almacen 45,Producto 595,38,4.23,F-1
Almacen 45,Producto 596,86,15.49,B-5
Almacen 45,Producto 597,93,23.65,F-8
Almacen 45,Producto 598,39,24.65,B-2
Almacen 45,Producto 599,20,7.9,A-8
Almacen 45,Producto 600,1,21.51,C-4
Almacen 45,Producto 601,96,13.8,F-5
Almacen 45,Producto 602,8,20.05,F-8
Almacen 45,Producto 603,28,6.69,G-6
Almacen 45,Producto 604,6,22.45,H-4
Almacen 45,Producto 605,43,21.94,C-7
Almacen 45,Producto 606,36,14.94,H-3
Almacen 45,Producto 607,41,24.64,B-3
Almacen 45,Producto 608,4,9.32,H-8
Almacen 45,Producto 609,65,8.64,H-7
Almacen 45,Producto 610,79,11.86,C-3
Almacen 45,Producto 611,85,7.32,C-2
Almacen 45,Producto 612,4,29.65,F-3
Almacen 45,Producto 613,7,10.4,G-1
Almacen 45,Producto 614,34,7.56,G-1
Almacen 45,Producto 615,72,17.39,D-7
Almacen 45,Producto 616,77,3.65,B-3
Almacen 45,Producto 617,26,12.76,E-6
Almacen 45,Producto 618,2,14.4,F-4
Almacen 45,Producto 619,51,8.87,D-3
Almacen 45,Producto 620,78,4.44,H-5
Almacen 45,Producto 621,34,22.94,G-3
Almacen 45,Producto 622,35,3.32,G-1
Almacen 45,Producto 623,24,17.42,H-6
Almacen 45,Producto 624,39,7.92,D-3
Almacen 45,Producto 625,15,2.78,F-3
Almacen 45,Producto 626,51,24.77,F-3
Almacen 45,Producto 627,46,9.35,E-6
Almacen 45,Producto 628,22,15.41,F-2
Almacen 45,Producto 629,85,18.25,D-1
Almacen 45,Producto 630,96,27.52,H-8
Almacen 45,Producto 631,19,21.29,G-7
Almacen 45,Producto 632,83,3.81,C-1
Almacen 45,Producto 633,93,14.13,B-3
Almacen 45,Producto 634,58,25.18,G-6
Almacen 45,Producto 635,70,7.09,H-6
Almacen 45,Producto 636,44,1.52,E-5
Almacen 45,Producto 637,22,10.34,C-7
Almacen 45,Producto 638,49,28.86,H-4
Almacen 45,Producto 639,31,22.68,H-3
Almacen 45,Producto 640,99,17.09,E-8
Almacen 45,Producto 641,48,1.31,E-3
Almacen 45,Producto 642,21,16.99,D-3
Almacen 45,Producto 643,12,25.76,D-7
Almacen 45,Producto 644,65,10.63,D-3
Almacen 45,Producto 645,66,9.19,E-8
Almacen 45,Producto 646,37,4.83,A-7
Almacen 45,Producto 647,87,15.4,B-2
Almacen 45,Producto 648,18,8.73,D-8
Almacen 45,Producto 649,77,23.55,E-4
Almacen 45,Producto 650,39,10.18,C-5
Almacen 45,Producto 651,15,22.11,A-8
Almacen 45,Producto 652,79,13.67,B-5
Almacen 45,Producto 653,10,20.04,E-2
Almacen 45,Producto 654,8,15.51,E-2
Almacen 45,Producto 655,94,10.63,C-3
Almacen 45,Producto 656,94,9.44,A-8
Almacen 45,Producto 657,45,23.2,E-2
Almacen 45,Producto 658,87,29.84,D-5
Almacen 45,Producto 659,39,16.88,F-6
Almacen 45,Producto 660,37,28.63,F-3
Almacen 45,Producto 661,42,23.05,B-3
Almacen 45,Producto 662,51,17.74,B-3
Almacen 45,Producto 663,24,22.29,E-7
Almacen 45,Producto 664,41,8.61,B-2
Almacen 45,Producto 665,14,13.38,E-1
Almacen 45,Producto 666,22,7.92,H-3
Almacen 45,Producto 667,49,1.37,F-1
Almacen 45,Producto 668,17,4.1,E-6
Almacen 45,Producto 669,94,29.22,G-8
Almacen 45,Producto 670,44,11.08,C-6
Almacen 45,Producto 671,75,1.62,A-7
Almacen 45,Producto 672,80,24.95,A-5
Almacen 45,Producto 673,98,19.56,A-4
Almacen 45,Producto 674,41,30.0,B-5
Almacen 45,Producto 675,59,16.09,A-1
Almacen 45,Producto 676,14,15.02,F-3
Almacen 45,Producto 677,12,14.64,A-4
Almacen 45,Producto 678,36,3.34,H-3
Almacen 45,Producto 679,71,3.91,A-7
Almacen 45,Producto 680,94,9.69,B-2
Almacen 45,Producto 681,21,10.49,H-5
Almacen 45,Producto 682,51,7.02,E-3
Almacen 45,Producto 683,43,27.67,E-4
Almacen 45,Producto 684,72,19.88,A-8
Almacen 45,Producto 685,44,1.52,C-3
Almacen 45,Producto 686,39,13.2,E-6
Almacen 45,Producto 687,37,15.67,H-3
Almacen 45,Producto 688,48,11.16,A-7
Almacen 45,Producto 689,76,21.48,A-6
Almacen 45,Producto 690,39,12.31,C-8
Almacen 45,Producto 691,65,25.88,G-7
Almacen 45,Producto 692,71,2.76,A-8
Almacen 45,Producto 693,39,29.21,H-4
Almacen 45,Producto 694,37,2.36,D-8
Almacen 45,Producto 695,53,3.55,B-1
Almacen 45,Producto 696,2,7.06,E-7
Almacen 45,Producto 697,4,20.77,A-2
Almacen 45,Producto 698,10,18.44,H-5
Almacen 45,Producto 699,17,1.24,F-1
Almacen 45,Producto 700,7,1.97,B-7
Almacen 45,Producto 701,20,9.67,A-3
Almacen 45,Producto 702,85,27.01,E-3
Almacen 45,Producto 703,28,6.37,G-5
Almacen 45,Producto 704,65,2.25,E-8
Almacen 45,Producto 705,38,7.55,E-7
Almacen 45,Producto 706,88,8.8,E-1
Almacen 45,Producto 707,29,29.88,D-3
Almacen 45,Producto 708,12,17.79,C-1
Almacen 45,Producto 709,6,10.7,H-1
Almacen 45,Producto 710,32,17.87,D-7
Almacen 45,Producto 711,24,3.34,B-1
Almacen 45,Producto 712,10,9.14,D-7
Almacen 45,Producto 713,86,15.53,H-3
Almacen 45,Producto 714,7,13.26,F-4
Almacen 45,Producto 715,58,6.32,F-3
Almacen 45,Producto 716,11,29.8,C-5
Almacen 45,Producto 717,99,25.43,H-8
Almacen 45,Producto 718,64,11.02,G-2
Almacen 45,Producto 719,72,16.61,F-1
Almacen 45,Producto 720,13,14.26,C-4
Almacen 45,Producto 721,27,19.0,G-6
Almacen 45,Producto 722,86,15.19,F-5
Almacen 45,Producto 723,25,1.44,G-8
Almacen 45,Producto 724,28,1.43,A-4
Almacen 45,Producto 725,83,10.67,B-3
Almacen 45,Producto 726,9,7.23,H-7
Almacen 45,Producto 727,57,2.04,H-2
Almacen 45,Producto 728,16,16.25,B-7
Almacen 45,Producto 729,66,21.19,H-7
Almacen 45,Producto 730,89,21.29,H-7
Almacen 45,Producto 731,21,26.37,C-5
Almacen 45,Producto 732,82,20.07,H-8
Almacen 45,Producto 733,84,7.66,D-6
Almacen 45,Producto 734,1,25.21,H-2
Almacen 45,Producto 735,73,10.58,D-2
Almacen 45,Producto 736,66,4.47,A-7
Almacen 45,Producto 737,62,2.81,D-2
Almacen 45,Producto 738,36,21.64,F-1
Almacen 45,Producto 739,10,12.48,E-2
Almacen 45,Producto 740,60,12.93,F-8
Almacen 45,Producto 741,97,6.42,C-8
Almacen 45,Producto 742,94,21.13,C-2
Almacen 45,Producto 743,74,14.27,D-1
Almacen 45,Producto 744,50,3.62,F-4
Almacen 45,Producto 745,3,3.46,A-3
Almacen 45,Producto 746,62,19.72,C-1
Almacen 45,Producto 747,99,5.14,B-3
Almacen 45,Producto 748,56,27.53,G-5
Almacen 45,Producto 749,75,24.94,G-7
Almacen 45,Producto 750,16,28.82,C-5
Almacen 45,Producto 751,10,17.39,F-8
Almacen 45,Producto 752,18,16.03,D-8
Almacen 45,Producto 753,87,14.93,A-3
Almacen 45,Producto 754,48,20.52,C-3
Almacen 45,Producto 755,12,29.76,D-8
Almacen 45,Producto 756,69,12.44,D-8
Almacen 45,Producto 757,68,29.52,C-6
Almacen 45,Producto 758,75,18.89,F-8
Almacen 45,Producto 759,62,25.75,G-6
Almacen 45,Producto 760,95,7.24,E-4
Almacen 45,Producto 761,44,29.9,F-5
Almacen 45,Producto 762,76,8.32,H-5
Almacen 45,Producto 763,94,1.84,G-7
Almacen 45,Producto 764,87,23.26,B-2
Almacen 45,Producto 765,70,9.93,E-5
Almacen 45,Producto 766,66,25.96,D-4
Almacen 45,Producto 767,33,27.76,F-3
Almacen 45,Producto 768,3,5.31,B-8
Almacen 45,Producto 769,13,14.14,F-6
Almacen 45,Producto 770,76,2.71,H-8
Almacen 45,Producto 771,72,2.36,F-8
Almacen 45,Producto 772,40,10.09,D-7
Almacen 45,Producto 773,61,21.14,C-4
Almacen 45,Producto 774,14,28.27,C-6
Almacen 45,Producto 775,87,11.85,F-5
Almacen 45,Producto 776,14,5.16,H-6
Almacen 45,Producto 777,100,12.02,C-1
Almacen 45,Producto 778,64,12.96,H-3
Almacen 45,Producto 779,75,27.68,B-7
Almacen 45,Producto 780,66,20.66,E-8
Almacen 45,Producto 781,39,3.67,D-2
Almacen 45,Producto 782,82,14.67,G-5
Almacen 45,Producto 783,72,6.41,H-1
Almacen 45,Producto 784,26,2.53,D-4
Almacen 45,Producto 785,56,13.84,D-6
Almacen 45,Producto 786,86,5.4,E-4
Almacen 45,Producto 787,48,20.15,D-3
Almacen 45,Producto 788,71,1.76,D-1
Almacen 45,Producto 789,78,6.05,A-2
Almacen 45,Producto 790,3,3.8,G-6
Almacen 45,Producto 791,39,25.48,A-1
Almacen 45,Producto 792,62,11.06,H-1
Almacen 45,Producto 793,64,5.76,G-5
Almacen 45,Producto 794,18,9.45,E-4
Almacen 45,Producto 795,34,28.01,H-2
Almacen 45,Producto 796,1,7.97,G-8
Almacen 45,Producto 797,65,13.17,D-2
Almacen 45,Producto 798,68,14.18,A-6
Almacen 45,Producto 799,94,5.52,H-1
Almacen 45,Producto 800,88,2.84,B-4
Almacen 45,Producto 801,83,17.03,H-7
Almacen 45,Producto 802,48,6.14,F-7
Almacen 45,Producto 803,26,21.53,H-8
Almacen 45,Producto 804,69,12.26,F-3
Almacen 45,Producto 805,27,21.96,F-3
Almacen 45,Producto 806,13,9.66,G-3
Almacen 45,Producto 807,19,13.5,E-2
Almacen 45,Producto 808,79,5.29,G-3
Almacen 45,Producto 809,61,14.82,B-2
Almacen 45,Producto 810,57,16.42,D-7
Almacen 45,Producto 811,68,17.93,F-2
Almacen 45,Producto 812,53,25.77,D-7
Almacen 45,Producto 813,63,29.65,B-3
Almacen 45,Producto 814,77,29.0,B-6
Almacen 45,Producto 815,85,22.7,F-5
Almacen 45,Producto 816,35,28.87,D-2
Almacen 45,Producto 817,74,5.7,D-3
Almacen 45,Producto 818,79,20.24,D-1
Almacen 45,Producto 819,87,8.37,F-8
Almacen 45,Producto 820,39,7.07,A-6
Almacen 45,Producto 821,97,20.37,E-8
Almacen 45,Producto 822,49,23.66,G-2
Almacen 45,Producto 823,14,22.77,E-5
Almacen 45,Producto 824,41,6.66,G-6
Almacen 45,Producto 825,18,11.08,E-6
Almacen 45,Producto 826,40,10.25,C-4
Almacen 45,Producto 827,55,2.27,E-2
Almacen 45,Producto 828,30,10.54,B-1
Almacen 45,Producto 829,40,17.3,B-8
Almacen 45,Producto 830,73,20.15,E-6
Almacen 45,Producto 831,19,26.38,H-5
Almacen 45,Producto 832,55,4.4,F-2
Almacen 45,Producto 833,15,11.54,F-4
Almacen 45,Producto 834,56,16.83,A-2
Almacen 45,Producto 835,93,12.99,H-1
Almacen 45,Producto 836,36,22.17,H-2
Almacen 45,Producto 837,73,21.51,C-3
Almacen 45,Producto 838,6,2.59,E-1
Almacen 45,Producto 839,67,21.09,A-2
Almacen 45,Producto 840,66,23.89,G-3
Almacen 45,Producto 841,77,26.01,G-8
Almacen 45,Producto 842,86,23.97,H-3
Almacen 45,Producto 843,20,11.1,A-6
Almacen 45,Producto 844,97,21.06,H-4
Almacen 45,Producto 845,62,21.24,H-5
Almacen 45,Producto 846,65,10.21,B-1
Almacen 45,Producto 847,6,7.48,G-5
Almacen 45,Producto 848,26,28.94,E-7
Almacen 45,Producto 849,20,14.5,H-5
Almacen 45,Producto 850,98,29.04,A-3
Almacen 45,Producto 851,6,18.88,E-2
Almacen 45,Producto 852,21,26.69,E-6
Almacen 45,Producto 853,41,8.68,C-7
Almacen 45,Producto 854,46,17.78,B-1
Almacen 45,Producto 855,62,17.77,C-3
Almacen 45,Producto 856,12,25.73,H-8
Almacen 45,Producto 857,97,14.07,C-8
Almacen 45,Producto 858,48,17.43,F-1
Almacen 45,Producto 859,63,26.22,H-3
Almacen 45,Producto 860,12,4.23,D-7
Almacen 45,Producto 861,47,11.02,F-3
Almacen 45,Producto 862,44,8.27,H-4
Almacen 45,Producto 863,95,24.39,F-3
Almacen 45,Producto 864,52,8.19,D-5
Almacen 45,Producto 865,9,19.7,D-8
Almacen 45,Producto 866,31,16.04,D-8
Almacen 45,Producto 867,97,17.12,A-4
Almacen 45,Producto 868,42,23.78,G-2
Almacen 45,Producto 869,67,15.53,A-3
Almacen 45,Producto 870,19,26.71,H-7
Almacen 45,Producto 871,12,24.31,E-7
Almacen 45,Producto 872,99,21.51,G-7
Almacen 45,Producto 873,60,6.42,F-3
Almacen 45,Producto 874,54,25.43,C-8
Almacen 45,Producto 875,66,7.65,H-7
Almacen 45,Producto 876,76,14.06,D-6
Almacen 45,Producto 877,52,3.29,G-8
Almacen 45,Producto 878,71,17.5,D-4
Almacen 45,Producto 879,62,1.14,C-3
Almacen 45,Producto 880,56,9.29,G-1
Almacen 45,Producto 881,78,13.58,A-3
Almacen 45,Producto 882,11,15.66,A-4
Almacen 45,Producto 883,19,2.22,C-6
Almacen 45,Producto 884,44,7.7,B-7
Almacen 45,Producto 885,44,7.11,C-3
Almacen 45,Producto 886,44,6.26,H-3
Almacen 45,Producto 887,25,18.22,E-1
Almacen 45,Producto 888,16,18.89,C-4
Almacen 45,Producto 889,30,19.12,B-2
Almacen 45,Producto 890,36,24.08,C-3
Almacen 45,Producto 891,63,9.26,G-3
Almacen 45,Producto 892,100,17.97,E-5
Almacen 45,Producto 893,39,29.87,D-2
Almacen 45,Producto 894,31,13.96,H-7
Almacen 45,Producto 895,98,28.89,G-5
Almacen 45,Producto 896,9,3.47,D-4
Almacen 45,Producto 897,74,17.92,A-1
Almacen 45,Producto 898,28,26.36,H-7
Almacen 45,Producto 899,36,4.32,B-6
Almacen 45,Producto 900,34,20.2,C-1
Almacen 45,Producto 901,39,4.12,F-7
Almacen 45,Producto 902,53,5.96,C-3
Almacen 45,Producto 903,64,17.77,D-4
Almacen 45,Producto 904,52,5.37,C-2
Almacen 45,Producto 905,52,3.74,B-1
Almacen 45,Producto 906,81,21.14,E-4
Almacen 45,Producto 907,26,18.38,F-3
Almacen 45,Producto 908,88,29.62,G-7
Almacen 45,Producto 909,19,10.65,G-1
Almacen 45,Producto 910,56,29.39,G-8
Almacen 45,Producto 911,37,27.03,E-3
Almacen 45,Producto 912,79,29.88,E-7
Almacen 45,Producto 913,52,17.34,A-8
Almacen 45,Producto 914,6,12.48,E-6
Almacen 45,Producto 915,98,20.79,G-2
Almacen 45,Producto 916,81,29.9,G-4
Almacen 45,Producto 917,24,17.67,H-3
Almacen 45,Producto 918,53,3.12,F-4
Almacen 45,Producto 919,61,11.34,G-4
Almacen 45,Producto 920,88,14.4,C-7
Almacen 45,Producto 921,94,25.72,G-1
Almacen 45,Producto 922,96,12.84,E-3
Almacen 45,Producto 923,30,2.43,F-7
Almacen 45,Producto 924,44,22.54,D-4
Almacen 45,Producto 925,45,11.77,H-5
Almacen 45,Producto 926,61,20.27,E-1
Almacen 45,Producto 927,11,7.21,E-8
Almacen 45,Producto 928,69,25.87,G-4
Almacen 45,Producto 929,96,12.85,F-4
Almacen 45,Producto 930,75,18.45,H-1
Almacen 45,Producto 931,30,8.02,E-3
Almacen 45,Producto 932,76,29.47,H-8
Almacen 45,Producto 933,47,25.12,B-2
Almacen 45,Producto 934,3,22.79,E-6
Almacen 45,Producto 935,55,3.98,A-2
Almacen 45,Producto 936,22,11.2,H-5
Almacen 45,Producto 937,10,3.97,D-5
Almacen 45,Producto 938,54,25.8,G-8
Almacen 45,Producto 939,53,27.06,E-5
Almacen 45,Producto 940,48,11.61,B-6
Almacen 45,Producto 941,30,26.2,F-8
Almacen 45,Producto 942,8,18.1,A-4
Almacen 45,Producto 943,5,2.06,E-2
Almacen 45,Producto 944,6,16.11,F-2
Almacen 45,Producto 945,6,12.7,A-7
Almacen 45,Producto 946,11,24.21,H-8
Almacen 45,Producto 947,96,24.45,E-8
Almacen 45,Producto 948,92,21.73,C-8
Almacen 45,Producto 949,57,5.1,A-4
Almacen 45,Producto 950,24,27.91,A-8
Almacen 45,Producto 951,67,25.49,F-2
Almacen 45,Producto 952,5,25.83,E-3
Almacen 45,Producto 953,90,27.18,C-7
Almacen 45,Producto 954,93,9.97,E-8
Almacen 45,Producto 955,88,15.38,C-8
Almacen 45,Producto 956,15,27.28,B-7
Almacen 45,Producto 957,99,3.79,E-2
Almacen 45,Producto 958,51,6.59,D-3
Almacen 45,Producto 959,40,25.18,H-6
Almacen 45,Producto 960,63,15.19,A-5
Almacen 45,Producto 961,33,19.34,G-4
Almacen 45,Producto 962,90,19.67,C-6
Almacen 45,Producto 963,60,4.59,G-8
Almacen 45,Producto 964,32,5.98,D-8
Almacen 45,Producto 965,70,27.97,E-3
Almacen 45,Producto 966,49,22.75,B-5
Almacen 45,Producto 967,85,6.2,E-7
Almacen 45,Producto 968,39,25.29,B-3
Almacen 45,Producto 969,18,29.16,E-2
Almacen 45,Producto 970,41,17.54,A-3
Almacen 45,Producto 971,52,18.55,F-6
Almacen 45,Producto 972,48,28.11,C-2
Almacen 45,Producto 973,59,22.24,E-7
Almacen 45,Producto 974,76,2.21,C-4
Almacen 45,Producto 975,4,12.41,C-4
Almacen 45,Producto 976,54,15.31,B-8
Almacen 45,Producto 977,69,20.51,E-8
Almacen 45,Producto 978,39,27.77,H-5
Almacen 45,Producto 979,74,19.56,E-5
Almacen 45,Producto 980,73,6.25,B-8
Almacen 45,Producto 981,62,12.84,G-7
Almacen 45,Producto 982,72,4.48,D-2
Almacen 45,Producto 983,99,18.81,A-2
Almacen 45,Producto 984,10,14.88,H-6
Almacen 45,Producto 985,44,5.07,D-2
Almacen 45,Producto 986,44,17.11,B-1
Almacen 45,Producto 987,46,3.99,C-7
Almacen 45,Producto 988,68,4.17,C-8
Almacen 45,Producto 989,81,4.67,B-3
Almacen 45,Producto 990,49,3.87,F-6
Almacen 45,Producto 991,64,7.15,F-8
Almacen 45,Producto 992,95,26.09,H-2
Almacen 45,Producto 993,46,11.48,F-2
Almacen 45,Producto 994,13,18.1,G-7
Almacen 45,Producto 995,78,3.1,E-2
Almacen 45,Producto 996,14,26.73,E-5
Almacen 45,Producto 997,36,5.67,F-7
Almacen 45,Producto 998,4,29.54,A-1
Almacen 45,Producto 999,2,20.81,B-4
Almacen 45,Producto 1000,63,14.53,F-8
Almacen 45,Producto 1001,17,23.05,C-6
Almacen 45,Producto 1002,10,16.88,B-8
Almacen 45,Producto 1003,97,4.78,D-2
Almacen 45,Producto 1004,24,24.27,D-4
Almacen 45,Producto 1005,47,23.57,F-6
Almacen 45,Producto 1006,81,4.12,F-3
Almacen 45,Producto 1007,66,8.97,G-7
Almacen 45,Producto 1008,26,29.65,G-1
Almacen 45,Producto 1009,51,24.49,C-7
Almacen 45,Producto 1010,66,1.63,F-4
Almacen 45,Producto 1011,58,7.71,A-6
Almacen 45,Producto 1012,58,3.78,G-1
Almacen 45,Producto 1013,81,7.13,F-5
Almacen 45,Producto 1014,2,22.32,B-1
Almacen 45,Producto 1015,37,9.08,E-5
Almacen 45,Producto 1016,46,14.72,C-6
Almacen 45,Producto 1017,83,10.4,C-4
Almacen 45,Producto 1018,74,25.33,H-7
Almacen 45,Producto 1019,72,14.43,D-6
Almacen 45,Producto 1020,13,19.1,B-2
Almacen 45,Producto 1021,59,28.73,E-5
Almacen 45,Producto 1022,32,24.88,C-3
Almacen 45,Producto 1023,84,16.65,H-1
Almacen 45,Producto 1024,25,6.63,H-7
Almacen 45,Producto 1025,24,13.05,B-2
Almacen 45,Producto 1026,94,17.95,B-2
Almacen 45,Producto 1027,6,5.17,H-1
Almacen 45,Producto 1028,30,23.43,A-4
Almacen 45,Producto 1029,14,29.28,E-5
Almacen 45,Producto 1030,94,18.68,C-1
Almacen 45,Producto 1031,52,27.42,D-8
Almacen 45,Producto 1032,34,19.87,B-8
Almacen 45,Producto 1033,74,24.06,E-1
Almacen 45,Producto 1034,1,29.53,F-7
Almacen 45,Producto 1035,33,18.39,G-7
Almacen 45,Producto 1036,35,28.46,E-8
Almacen 45,Producto 1037,59,28.19,D-4
Almacen 45,Producto 1038,50,24.36,A-4
Almacen 45,Producto 1039,16,2.19,F-2
Almacen 45,Producto 1040,62,13.17,G-6
Almacen 45,Producto 1041,100,22.35,E-1
Almacen 45,Producto 1042,12,6.45,D-6
Almacen 45,Producto 1043,19,3.92,A-2
Almacen 45,Producto 1044,46,25.75,E-7
Almacen 45,Producto 1045,78,6.87,E-3
Almacen 45,Producto 1046,12,11.39,H-8
Almacen 45,Producto 1047,20,17.91,F-4
Almacen 45,Producto 1048,52,23.89,C-1
Almacen 45,Producto 1049,98,6.33,D-5
Almacen 45,Producto 1050,25,25.65,F-4
Almacen 45,Producto 1051,74,21.53,D-7
Almacen 45,Producto 1052,35,17.47,B-7
Almacen 45,Producto 1053,88,25.79,F-4
Almacen 45,Producto 1054,2,17.74,C-6
Almacen 45,Producto 1055,61,24.26,D-3
Almacen 45,Producto 1056,40,10.98,E-5
Almacen 45,Producto 1057,13,29.01,C-6
Almacen 45,Producto 1058,60,13.18,B-2
Almacen 45,Producto 1059,66,22.46,B-4
Almacen 45,Producto 1060,81,22.11,G-2
Almacen 45,Producto 1061,21,18.01,B-2
Almacen 45,Producto 1062,32,14.42,C-6
Almacen 45,Producto 1063,66,28.38,D-5
Almacen 45,Producto 1064,67,11.18,F-2
Almacen 45,Producto 1065,82,10.32,D-8
Almacen 45,Producto 1066,42,16.84,B-1
Almacen 45,Producto 1067,49,8.35,A-1
Almacen 45,Producto 1068,0,25.95,B-1
Almacen 45,Producto 1069,48,12.5,D-8
Almacen 45,Producto 1070,94,15.26,G-7
Almacen 45,Producto 1071,76,20.64,G-5
Almacen 45,Producto 1072,27,22.98,C-1
Almacen 45,Producto 1073,9,9.7,D-1
Almacen 45,Producto 1074,21,25.22,A-1
Almacen 45,Producto 1075,28,18.4,D-4
Almacen 45,Producto 1076,11,19.1,D-3
Almacen 45,Producto 1077,47,27.1,H-1
Almacen 45,Producto 1078,10,18.92,E-8
Almacen 45,Producto 1079,55,21.77,H-2
Almacen 45,Producto 1080,73,7.29,C-4
Almacen 45,Producto 1081,9,20.49,B-4
Almacen 45,Producto 1082,34,10.69,G-1
Almacen 45,Producto 1083,31,10.45,D-4
Almacen 45,Producto 1084,92,3.7,E-3
Almacen 45,Producto 1085,77,1.78,G-6
Almacen 45,Producto 1086,82,28.36,A-1
Almacen 45,Producto 1087,76,10.5,H-2
Almacen 45,Producto 1088,13,12.89,G-7
Almacen 45,Producto 1089,27,29.41,H-1
Almacen 45,Producto 1090,17,15.69,G-4
Almacen 45,Producto 1091,90,5.03,F-7
Almacen 45,Producto 1092,96,3.21,H-6
Almacen 45,Producto 1093,25,13.22,F-2
Almacen 45,Producto 1094,48,3.86,G-3
Almacen 45,Producto 1095,26,15.58,G-3
Almacen 45,Producto 1096,0,19.77,A-1
Almacen 45,Producto 1097,75,25.66,C-1
Almacen 45,Producto 1098,78,26.89,G-3
Almacen 45,Producto 1099,85,1.12,F-2
Almacen 45,Producto 1100,97,27.11,F-6
Almacen 45,Producto 1101,27,1.87,B-7
Almacen 45,Producto 1102,49,15.36,E-8
Almacen 45,Producto 1103,30,26.5,C-4
Almacen 45,Producto 1104,97,25.77,A-4
Almacen 45,Producto 1105,98,17.75,E-2
Almacen 45,Producto 1106,30,15.91,C-5
Almacen 45,Producto 1107,10,23.13,E-1
Almacen 45,Producto 1108,14,20.63,D-1
Almacen 45,Producto 1109,34,7.04,B-2
Almacen 45,Producto 1110,27,13.38,G-3
Almacen 45,Producto 1111,37,27.76,F-2
Almacen 45,Producto 1112,30,6.83,A-8
Almacen 45,Producto 1113,38,26.98,B-2
Almacen 45,Producto 1114,7,17.29,C-4
Almacen 45,Producto 1115,9,16.98,F-5
Almacen 45,Producto 1116,54,26.56,D-6
Almacen 45,Producto 1117,95,25.9,D-4
Almacen 45,Producto 1118,12,6.92,E-2
Almacen 45,Producto 1119,16,22.39,C-3
Almacen 45,Producto 1120,59,19.06,D-1
Almacen 45,Producto 1121,53,6.97,A-6
Almacen 45,Producto 1122,75,29.0,H-4
Almacen 45,Producto 1123,35,27.81,H-3
Almacen 45,Producto 1124,82,26.67,A-2
Almacen 45,Producto 1125,82,19.76,B-4
Almacen 45,Producto 1126,21,25.11,G-5
Almacen 45,Producto 1127,85,19.62,H-8
Almacen 45,Producto 1128,53,29.63,B-8
Almacen 45,Producto 1129,84,3.69,B-3
Almacen 45,Producto 1130,70,6.91,B-8
Almacen 45,Producto 1131,13,28.58,E-2
Almacen 45,Producto 1132,39,14.29,F-1
Almacen 45,Producto 1133,20,22.87,C-2
Almacen 45,Producto 1134,75,26.93,H-1
Almacen 45,Producto 1135,21,14.45,A-4
Almacen 45,Producto 1136,3,2.03,A-6
Almacen 45,Producto 1137,60,15.67,F-1
Almacen 45,Producto 1138,25,15.39,B-7
Almacen 45,Producto 1139,13,17.77,A-2
Almacen 45,Producto 1140,53,12.68,C-8
Almacen 45,Producto 1141,65,17.75,B-4
Almacen 45,Producto 1142,67,4.96,D-1
Almacen 45,Producto 1143,63,20.45,E-5
Almacen 45,Producto 1144,4,27.04,G-1
Almacen 45,Producto 1145,68,12.86,G-3
Almacen 45,Producto 1146,60,28.87,F-2
Almacen 45,Producto 1147,24,11.49,G-3
Almacen 45,Producto 1148,41,1.46,A-2
Almacen 45,Producto 1149,92,25.1,G-6
Almacen 45,Producto 1150,23,7.99,E-8
Almacen 45,Producto 1151,6,12.86,D-6
Almacen 45,Producto 1152,26,10.47,H-4
Almacen 45,Producto 1153,56,26.52,D-2
Almacen 45,Producto 1154,65,15.16,C-1
Almacen 45,Producto 1155,97,12.94,A-3
Almacen 45,Producto 1156,28,25.13,H-8
Almacen 45,Producto 1157,6,18.64,E-6
Almacen 45,Producto 1158,30,22.31,A-1
Almacen 45,Producto 1159,57,2.99,B-8
Almacen 45,Producto 1160,77,25.49,C-3
Almacen 45,Producto 1161,91,19.75,H-3
Almacen 45,Producto 1162,35,29.72,A-8
Almacen 45,Producto 1163,94,29.83,E-8
Almacen 45,Producto 1164,0,13.8,E-2
Almacen 45,Producto 1165,67,13.1,E-7
