documento,producto,cantidad,colores,Premium
2628,Producto 1179,5,Gris,False
2628,Producto 700,9,Gris,True
2628,Producto 1194,5,Dorado,False
2628,Producto 257,7,Azul,True
2628,Producto 698,1,Negro,True
2629,Producto 376,2,Rojo,False
2630,Producto 229,6,Dorado,False
2630,Producto 1132,2,Gris,True
2630,Producto 303,8,Multicolor,False
2630,Producto 271,8,Rojo,True
2630,Producto 870,6,Azul,False
2630,Producto 554,8,Rojo,True
2630,Producto 299,7,Azul,True
2630,Producto 1260,2,Rojo,False
2630,Producto 847,1,Dorado,False
2631,Producto 941,4,Rojo,True
2631,Producto 1037,9,Multicolor,False
2631,Producto 279,8,Azul,True
2631,Producto 246,4,Rojo,False
2631,Producto 890,7,Dorado,False
2631,Producto 1159,2,Negro,True
2631,Producto 1234,9,Rojo,True
2631,Producto 1422,1,Dorado,False
2631,Producto 1057,8,Negro,True
2631,Producto 595,9,Plateado,True
2632,Producto 1355,9,Azul,True
2632,Producto 52,6,Dorado,True
2632,Producto 342,2,Negro,False
2632,Producto 720,9,Multicolor,True
2633,Producto 388,6,Negro,True
2633,Producto 617,7,Gris,True
2633,Producto 272,3,Rojo,True
2633,Producto 335,10,Azul,False
2633,Producto 1090,4,Negro,False
2633,Producto 120,10,Plateado,False
2633,Producto 1492,4,Azul,True
2634,Producto 473,7,Negro,False
2634,Producto 1160,3,Rojo,False
2634,Producto 786,3,Multicolor,False
2634,Producto 697,1,Multicolor,True
2634,Producto 1438,2,Gris,False
2634,Producto 1171,3,Gris,True
2634,Producto 1247,4,Gris,False
2634,Producto 1293,10,Negro,False
2634,Producto 518,10,Dorado,False
2635,Producto 150,5,Dorado,False
2635,Producto 947,10,Multicolor,True
2636,Producto 1246,9,Rojo,False
2636,Producto 1098,6,Gris,False
2636,Producto 642,8,Gris,False
2636,Producto 1117,8,Plateado,True
2637,Producto 1392,6,Azul,False
2637,Producto 1405,8,Multicolor,True
2637,Producto 1460,7,Gris,False
2637,Producto 206,5,Plateado,True
2637,Producto 799,4,Dorado,False
2637,Producto 142,1,Rojo,True
2637,Producto 1184,10,Negro,True
2637,Producto 1031,9,Multicolor,True
2637,Producto 69,3,Multicolor,True
2637,Producto 1264,6,Dorado,False
2638,Producto 271,4,Azul,True
2639,Producto 1014,6,Rojo,True
2639,Producto 850,9,Negro,True
2640,Producto 118,8,Rojo,False
2640,Producto 1107,1,Multicolor,False
2640,Producto 120,4,Negro,True
2640,Producto 1375,3,Dorado,True
2640,Producto 5,9,Negro,False
2640,Producto 1446,2,Azul,False
2640,Producto 1048,1,Azul,True
2640,Producto 594,1,Negro,False
2640,Producto 479,8,Negro,False
2641,Producto 44,9,Plateado,True
2641,Producto 527,8,Negro,True
2641,Producto 1164,10,Plateado,True
2641,Producto 1008,8,Multicolor,False
2641,Producto 262,2,Negro,False
2641,Producto 191,2,Gris,False
2642,Producto 1119,6,Negro,False
2642,Producto 7,4,Gris,True
2642,Producto 935,9,Multicolor,True
2642,Producto 715,9,Plateado,False
2642,Producto 842,1,Dorado,False
2642,Producto 939,9,Rojo,True
2642,Producto 727,3,Dorado,True
2643,Producto 1416,8,Rojo,False
2643,Producto 1111,9,Azul,True
2643,Producto 667,8,Dorado,False
2643,Producto 336,8,Rojo,False
2644,Producto 1028,3,Azul,True
2644,Producto 817,6,Plateado,False
2644,Producto 805,6,Gris,False
2644,Producto 977,8,Plateado,False
2644,Producto 359,4,Gris,True
2644,Producto 1498,8,Plateado,False
2644,Producto 588,4,Negro,True
2644,Producto 139,9,Rojo,True
2644,Producto 281,1,Azul,False
2645,Producto 51,8,Multicolor,False
2645,Producto 758,7,Plateado,False
2645,Producto 300,9,Multicolor,False
2645,Producto 625,2,Dorado,True
2645,Producto 208,8,Plateado,False
2645,Producto 595,8,Multicolor,True
2645,Producto 702,7,Plateado,True
2645,Producto 458,9,Plateado,True
2646,Producto 144,3,Multicolor,False
2646,Producto 1320,6,Plateado,False
2646,Producto 1355,3,Negro,False
2646,Producto 1118,2,Azul,True
2647,Producto 965,8,Multicolor,True
2647,Producto 495,4,Dorado,False
2647,Producto 39,6,Azul,True
2647,Producto 317,2,Azul,True
2647,Producto 969,8,Azul,False
2647,Producto 1446,10,Multicolor,False
2647,Producto 1198,10,Gris,True
2647,Producto 209,10,Rojo,False
2647,Producto 1313,6,Multicolor,False
2647,Producto 1056,1,Azul,True
2648,Producto 473,5,Azul,False
2648,Producto 1307,6,Multicolor,False
2648,Producto 202,1,Rojo,True
2649,Producto 1083,6,Multicolor,False
2649,Producto 621,9,Plateado,True
2649,Producto 464,9,Negro,False
2650,Producto 704,3,Plateado,True
2650,Producto 450,8,Azul,True
2650,Producto 1326,4,Gris,False
2650,Producto 1021,7,Rojo,True
2650,Producto 174,6,Negro,False
2650,Producto 550,4,Dorado,True
2650,Producto 17,8,Azul,True
2650,Producto 946,10,Rojo,True
2650,Producto 281,1,Rojo,False
2650,Producto 566,6,Azul,False
2651,Producto 853,5,Negro,True
2651,Producto 1081,9,Plateado,False
2651,Producto 489,6,Rojo,True
2651,Producto 815,4,Multicolor,True
2651,Producto 299,10,Azul,True
2651,Producto 1445,4,Negro,False
2651,Producto 345,10,Rojo,False
2651,Producto 431,8,Dorado,False
2652,Producto 1437,3,Plateado,True
2652,Producto 1429,3,Multicolor,False
2652,Producto 860,9,Multicolor,False
2652,Producto 857,2,Dorado,False
2653,Producto 605,6,Azul,False
2653,Producto 86,2,Dorado,False
2653,Producto 391,4,Dorado,False
2653,Producto 1189,1,Rojo,True
2653,Producto 98,7,Negro,False
2653,Producto 853,3,Multicolor,False
2653,Producto 674,8,Azul,False
2653,Producto 877,4,Plateado,False
2653,Producto 1362,10,Azul,True
2654,Producto 823,2,Dorado,False
2655,Producto 1097,5,Azul,True
2655,Producto 1087,10,Dorado,True
2655,Producto 1311,2,Plateado,False
2655,Producto 1148,7,Gris,False
2655,Producto 820,2,Dorado,False
2655,Producto 527,5,Rojo,True
2655,Producto 1157,6,Multicolor,False
2655,Producto 1367,7,Dorado,True
2655,Producto 128,2,Negro,True
2656,Producto 853,3,Azul,False
2656,Producto 385,5,Dorado,True
2656,Producto 805,10,Rojo,True
2656,Producto 1472,4,Rojo,False
2656,Producto 289,4,Gris,False
2657,Producto 473,1,Azul,False
2657,Producto 690,2,Negro,True
2657,Producto 1297,6,Dorado,True
2657,Producto 1167,5,Dorado,True
2657,Producto 201,5,Rojo,False
2657,Producto 944,3,Azul,False
2657,Producto 1384,8,Dorado,True
2658,Producto 1118,8,Gris,True
2658,Producto 444,9,Plateado,True
2658,Producto 966,10,Dorado,False
2658,Producto 366,1,Dorado,False
2658,Producto 313,3,Negro,False
2658,Producto 806,4,Multicolor,True
2658,Producto 814,9,Rojo,False
2659,Producto 736,8,Negro,False
2660,Producto 1116,6,Multicolor,False
2660,Producto 386,8,Negro,True
2660,Producto 609,5,Negro,True
2660,Producto 504,8,Negro,False
2660,Producto 834,9,Negro,False
2660,Producto 1374,9,Negro,False
2661,Producto 1427,7,Negro,False
2661,Producto 984,9,Azul,False
2662,Producto 552,4,Plateado,False
2662,Producto 309,10,Multicolor,True
2662,Producto 469,5,Rojo,True
2663,Producto 762,9,Plateado,False
2663,Producto 1129,5,Dorado,True
2663,Producto 986,3,Multicolor,True
2663,Producto 115,9,Dorado,False
2663,Producto 958,10,Azul,False
2663,Producto 1315,9,Multicolor,False
2663,Producto 1420,9,Gris,True
2664,Producto 1005,3,Multicolor,False
2664,Producto 653,1,Multicolor,False
2664,Producto 1104,1,Negro,True
2664,Producto 1332,4,Plateado,True
2664,Producto 477,6,Negro,False
2664,Producto 471,6,Multicolor,False
2664,Producto 1009,5,Gris,True
2665,Producto 1453,7,Dorado,True
2665,Producto 272,6,Multicolor,True
2665,Producto 333,6,Gris,False
2665,Producto 1205,8,Azul,True
2665,Producto 638,5,Rojo,True
2665,Producto 734,10,Azul,True
2665,Producto 1075,5,Negro,True
2665,Producto 1210,8,Negro,True
2665,Producto 125,10,Azul,True
2665,Producto 411,8,Negro,False
2666,Producto 850,8,Gris,False
2666,Producto 332,4,Gris,True
2666,Producto 602,3,Dorado,True
2666,Producto 1172,10,Dorado,False
2666,Producto 614,4,Dorado,False
2666,Producto 433,1,Plateado,True
2666,Producto 1406,8,Multicolor,False
2666,Producto 1207,3,Negro,True
2666,Producto 1422,5,Negro,True
2667,Producto 427,10,Azul,True
2667,Producto 670,5,Rojo,True
2667,Producto 1426,2,Negro,False
2667,Producto 372,7,Multicolor,True
2667,Producto 1251,1,Gris,True
2667,Producto 1073,8,Plateado,True
2667,Producto 1374,5,Azul,False
2667,Producto 946,10,Dorado,True
2668,Producto 170,1,Gris,False
2668,Producto 1470,5,Plateado,False
2668,Producto 1331,1,Azul,False
2668,Producto 916,10,Gris,True
2668,Producto 71,1,Rojo,True
2668,Producto 657,3,Plateado,False
2668,Producto 1143,7,Gris,True
2668,Producto 1081,1,Rojo,False
2668,Producto 1132,7,Dorado,True
2668,Producto 1306,6,Rojo,True
2669,Producto 1382,3,Gris,True
2669,Producto 16,7,Negro,True
2669,Producto 1036,3,Negro,True
2669,Producto 861,6,Negro,False
2669,Producto 97,4,Multicolor,False
2669,Producto 360,8,Dorado,True
2669,Producto 1348,4,Azul,True
2669,Producto 486,3,Azul,False
2669,Producto 904,8,Negro,False
2670,Producto 657,7,Negro,True
2670,Producto 513,5,Negro,False
2670,Producto 1306,5,Plateado,False
2670,Producto 645,8,Plateado,True
2670,Producto 627,6,Plateado,True
2670,Producto 289,5,Negro,False
2670,Producto 239,1,Negro,False
2670,Producto 59,1,Dorado,False
2670,Producto 291,10,Negro,False
2670,Producto 1323,7,Rojo,True
2671,Producto 286,3,Dorado,True
2671,Producto 1174,9,Azul,True
2671,Producto 1450,4,Negro,False
2671,Producto 1337,1,Plateado,True
2671,Producto 420,3,Negro,True
2672,Producto 639,1,Negro,True
2673,Producto 1356,7,Negro,False
2673,Producto 407,10,Plateado,False
2674,Producto 658,2,Dorado,True
2674,Producto 288,8,Negro,True
2674,Producto 80,9,Azul,True
2674,Producto 589,9,Gris,True
2674,Producto 1078,3,Plateado,True
2674,Producto 1367,8,Azul,False
2675,Producto 1453,7,Gris,False
2675,Producto 1358,7,Plateado,True
2675,Producto 704,6,Azul,False
2675,Producto 116,3,Negro,False
2675,Producto 924,9,Gris,True
2676,Producto 81,3,Gris,True
2676,Producto 780,9,Multicolor,True
2676,Producto 1162,7,Dorado,True
2676,Producto 951,3,Azul,False
2676,Producto 1349,8,Multicolor,True
2676,Producto 273,4,Plateado,True
2677,Producto 222,6,Rojo,True
2678,Producto 152,2,Rojo,False
2678,Producto 1371,1,Azul,False
2678,Producto 1063,3,Dorado,False
2678,Producto 615,1,Plateado,False
2679,Producto 700,7,Negro,False
2679,Producto 1384,4,Gris,True
2680,Producto 940,9,Multicolor,False
2680,Producto 1214,7,Plateado,False
2680,Producto 230,6,Multicolor,False
2680,Producto 690,9,Plateado,False
2681,Producto 802,5,Multicolor,False
2681,Producto 56,7,Gris,False
2681,Producto 492,5,Azul,False
2681,Producto 755,3,Multicolor,False
2681,Producto 1058,7,Dorado,False
2681,Producto 1132,7,Negro,True
2681,Producto 45,4,Plateado,False
2681,Producto 212,3,Azul,False
2682,Producto 37,10,Multicolor,True
2682,Producto 181,5,Plateado,True
2682,Producto 419,4,Gris,False
2682,Producto 50,4,Dorado,True
2682,Producto 1403,7,Rojo,False
2682,Producto 55,6,Multicolor,True
2682,Producto 1058,6,Plateado,False
2683,Producto 1428,1,Azul,True
2683,Producto 681,10,Negro,False
2683,Producto 230,5,Multicolor,False
2683,Producto 615,1,Azul,False
2683,Producto 1470,8,Rojo,True
2684,Producto 567,10,Negro,False
2684,Producto 1084,8,Dorado,True
2684,Producto 63,6,Dorado,True
2684,Producto 401,9,Negro,True
2684,Producto 1188,3,Rojo,True
2684,Producto 1020,8,Rojo,True
2684,Producto 76,4,Rojo,False
2684,Producto 1450,3,Dorado,True
2684,Producto 153,2,Gris,True
2684,Producto 1331,10,Azul,False
2685,Producto 135,5,Multicolor,False
2685,Producto 363,4,Gris,True
2685,Producto 224,2,Negro,False
2685,Producto 1387,1,Dorado,True
2685,Producto 246,5,Multicolor,False
2686,Producto 44,6,Multicolor,True
2686,Producto 654,7,Rojo,True
2686,Producto 303,3,Plateado,True
2686,Producto 1014,4,Negro,True
2687,Producto 1035,4,Azul,True
2687,Producto 642,4,Negro,False
2687,Producto 1300,7,Multicolor,True
2687,Producto 1053,7,Gris,True
2687,Producto 735,1,Negro,False
2687,Producto 461,10,Plateado,False
2688,Producto 1304,2,Azul,True
2688,Producto 36,5,Multicolor,True
2688,Producto 1416,3,Multicolor,True
2688,Producto 818,4,Dorado,True
2688,Producto 275,2,Dorado,True
2688,Producto 251,10,Multicolor,True
2688,Producto 225,1,Plateado,False
2688,Producto 20,6,Negro,True
2689,Producto 1145,9,Negro,False
2689,Producto 950,10,Plateado,False
2689,Producto 1196,8,Multicolor,True
2690,Producto 529,4,Multicolor,True
2691,Producto 1017,9,Plateado,True
2691,Producto 1276,3,Gris,True
2692,Producto 853,4,Gris,True
2692,Producto 1429,9,Gris,False
2692,Producto 554,9,Azul,False
2692,Producto 1025,1,Plateado,True
2692,Producto 1387,8,Azul,False
2692,Producto 681,7,Dorado,False
2692,Producto 297,1,Azul,True
2692,Producto 1128,9,Negro,True
2692,Producto 128,1,Dorado,True
2692,Producto 70,6,Azul,True
2693,Producto 436,10,Dorado,False
2693,Producto 424,9,Dorado,False
2693,Producto 1038,8,Gris,True
2693,Producto 92,9,Gris,True
2693,Producto 472,5,Rojo,True
2694,Producto 1054,6,Rojo,True
2694,Producto 1388,3,Azul,True
2694,Producto 418,3,Multicolor,False
2694,Producto 972,9,Plateado,True
2695,Producto 1041,2,Dorado,True
2695,Producto 972,4,Gris,False
2695,Producto 614,3,Dorado,False
2695,Producto 780,1,Gris,True
2695,Producto 1069,1,Gris,False
2695,Producto 980,9,Gris,True
2695,Producto 52,7,Multicolor,False
2695,Producto 1346,7,Dorado,False
2696,Producto 547,7,Plateado,True
2697,Producto 764,2,Dorado,False
2697,Producto 1115,1,Negro,False
2697,Producto 930,1,Plateado,False
2697,Producto 1402,3,Plateado,False
2697,Producto 770,2,Azul,False
2697,Producto 470,2,Rojo,False
2697,Producto 1000,8,Dorado,True
2697,Producto 789,7,Negro,True
2697,Producto 605,2,Rojo,False
2698,Producto 1343,3,Rojo,True
2698,Producto 1316,7,Dorado,False
2698,Producto 803,10,Multicolor,False
2698,Producto 926,9,Dorado,True
2698,Producto 190,3,Rojo,True
2698,Producto 1398,4,Gris,True
2698,Producto 617,6,Azul,True
2699,Producto 765,2,Plateado,False
2699,Producto 1139,8,Multicolor,False
2699,Producto 75,6,Negro,True
2699,Producto 543,10,Negro,True
2699,Producto 1497,1,Multicolor,True
2699,Producto 145,3,Multicolor,False
2699,Producto 1221,10,Azul,True
2699,Producto 1080,2,Dorado,True
2699,Producto 871,5,Gris,False
2699,Producto 868,9,Negro,True
2700,Producto 981,5,Rojo,False
2700,Producto 415,6,Azul,False
2700,Producto 300,10,Azul,True
2700,Producto 1352,7,Azul,False
2701,Producto 405,2,Rojo,False
2702,Producto 294,10,Multicolor,False
2702,Producto 559,3,Negro,True
2702,Producto 536,7,Rojo,False
2703,Producto 840,6,Negro,True
2703,Producto 830,6,Dorado,True
2703,Producto 330,5,Dorado,False
2703,Producto 660,1,Negro,True
2703,Producto 1056,8,Azul,True
2703,Producto 1353,2,Plateado,True
2703,Producto 245,7,Azul,True
2703,Producto 204,9,Multicolor,True
2704,Producto 1160,4,Plateado,False
2704,Producto 553,8,Gris,False
2704,Producto 294,7,Rojo,False
2704,Producto 762,9,Rojo,True
2704,Producto 1284,3,Rojo,True
2704,Producto 118,1,Negro,True
2705,Producto 1385,8,Dorado,False
2705,Producto 1269,6,Multicolor,False
2705,Producto 1324,8,Azul,True
2705,Producto 697,3,Multicolor,False
2705,Producto 357,4,Dorado,False
2706,Producto 924,1,Plateado,True
2707,Producto 819,8,Azul,True
2707,Producto 1258,7,Gris,False
2707,Producto 643,10,Plateado,False
2707,Producto 787,2,Plateado,False
2707,Producto 715,6,Dorado,False
2707,Producto 755,8,Dorado,False
2707,Producto 574,4,Plateado,True
2707,Producto 229,4,Gris,False
2707,Producto 1354,8,Azul,False
2708,Producto 196,7,Gris,True
2709,Producto 598,9,Negro,True
2709,Producto 678,3,Azul,True
2709,Producto 698,8,Multicolor,True
2709,Producto 1431,3,Gris,True
2709,Producto 1119,1,Multicolor,True
2710,Producto 20,2,Negro,True
2711,Producto 877,10,Rojo,False
2711,Producto 63,4,Rojo,False
2711,Producto 1159,8,Multicolor,False
2711,Producto 12,7,Rojo,True
2711,Producto 571,6,Negro,True
2711,Producto 1222,9,Dorado,True
2712,Producto 733,5,Gris,False
2712,Producto 986,6,Plateado,True
2712,Producto 542,8,Plateado,True
2713,Producto 1387,3,Plateado,True
2713,Producto 1429,9,Azul,False
2713,Producto 1383,2,Rojo,False
2713,Producto 179,9,Multicolor,False
2713,Producto 469,8,Plateado,True
2713,Producto 659,8,Gris,False
2713,Producto 761,6,Azul,False
2714,Producto 984,6,Gris,False
2715,Producto 1102,3,Plateado,False
2715,Producto 71,9,Azul,True
2715,Producto 188,9,Multicolor,False
2715,Producto 354,3,Gris,False
2715,Producto 1032,3,Plateado,False
2715,Producto 1395,3,Rojo,True
2715,Producto 1111,8,Rojo,False
2716,Producto 428,7,Negro,True
2716,Producto 565,10,Dorado,False
2716,Producto 89,10,Multicolor,False
2716,Producto 752,4,Azul,False
2716,Producto 1016,7,Gris,True
2716,Producto 1433,7,Rojo,False
2717,Producto 494,1,Negro,False
2717,Producto 387,6,Plateado,True
2717,Producto 1099,9,Dorado,True
2717,Producto 874,1,Azul,False
2717,Producto 513,5,Multicolor,True
2717,Producto 297,5,Azul,False
2717,Producto 665,5,Negro,True
2718,Producto 594,10,Multicolor,True
2718,Producto 610,5,Multicolor,False
2718,Producto 57,8,Dorado,True
2718,Producto 1296,3,Multicolor,True
2718,Producto 66,1,Azul,True
2719,Producto 1342,7,Rojo,False
2719,Producto 417,8,Gris,True
2719,Producto 93,8,Dorado,False
2720,Producto 196,7,Plateado,True
2720,Producto 735,4,Plateado,False
2720,Producto 459,1,Gris,False
2720,Producto 51,2,Dorado,False
2720,Producto 1022,5,Plateado,True
2721,Producto 1191,8,Multicolor,False
2721,Producto 1448,10,Dorado,True
2721,Producto 679,9,Gris,False
2721,Producto 690,6,Azul,False
2721,Producto 555,10,Azul,True
2721,Producto 533,7,Negro,True
2721,Producto 712,4,Gris,True
2721,Producto 85,7,Negro,True
2721,Producto 1096,10,Dorado,False
2721,Producto 704,4,Negro,False
2722,Producto 1438,5,Plateado,True
2722,Producto 964,6,Gris,False
2722,Producto 486,3,Dorado,False
2722,Producto 696,4,Azul,True
2722,Producto 496,3,Azul,False
2722,Producto 829,9,Dorado,True
2722,Producto 1225,6,Gris,False
2722,Producto 679,10,Gris,False
2722,Producto 93,7,Negro,False
2722,Producto 606,5,Plateado,True
2723,Producto 1181,3,Gris,True
2723,Producto 1030,6,Plateado,True
2723,Producto 227,7,Rojo,True
2723,Producto 1410,4,Negro,True
2723,Producto 101,4,Gris,True
2723,Producto 1130,3,Multicolor,False
2723,Producto 1328,3,Negro,True
2724,Producto 446,1,Gris,True
2724,Producto 906,9,Multicolor,True
2724,Producto 1139,4,Plateado,False
2724,Producto 1311,7,Plateado,False
2724,Producto 1011,2,Negro,False
2725,Producto 1392,7,Multicolor,True
2725,Producto 147,8,Rojo,True
2725,Producto 1374,5,Rojo,False
2725,Producto 643,9,Gris,False
2725,Producto 326,3,Rojo,True
2725,Producto 1098,8,Plateado,True
2725,Producto 877,6,Gris,True
2725,Producto 52,8,Gris,True
2725,Producto 154,5,Negro,False
2726,Producto 424,9,Gris,False
2726,Producto 1480,5,Multicolor,True
2726,Producto 1006,10,Rojo,True
2726,Producto 543,3,Dorado,True
2726,Producto 1014,9,Azul,True
2726,Producto 819,7,Azul,True
2726,Producto 821,5,Multicolor,True
2727,Producto 1325,9,Azul,False
2727,Producto 1028,2,Rojo,True
2727,Producto 1193,4,Gris,True
2728,Producto 1038,3,Azul,False
2728,Producto 879,5,Azul,False
2728,Producto 285,1,Dorado,True
2728,Producto 614,5,Multicolor,True
2728,Producto 480,1,Rojo,False
2729,Producto 1444,1,Negro,False
2730,Producto 890,4,Gris,False
2731,Producto 625,1,Dorado,True
2732,Producto 403,1,Dorado,True
2732,Producto 894,7,Dorado,False
2732,Producto 768,4,Gris,False
2733,Producto 549,3,Azul,True
2733,Producto 596,8,Dorado,False
2733,Producto 264,5,Gris,True
2733,Producto 1242,1,Multicolor,True
2734,Producto 223,7,Rojo,False
2734,Producto 836,2,Negro,True
2734,Producto 1130,10,Negro,False
2734,Producto 1451,5,Rojo,False
2735,Producto 25,5,Negro,True
2735,Producto 31,10,Multicolor,True
2735,Producto 1273,6,Dorado,True
2735,Producto 731,1,Rojo,True
2735,Producto 1318,7,Plateado,True
2735,Producto 145,4,Gris,False
2735,Producto 1250,1,Gris,True
2735,Producto 265,6,Plateado,True
2735,Producto 308,8,Azul,True
2736,Producto 49,4,Negro,False
2736,Producto 237,1,Gris,True
2736,Producto 1125,4,Dorado,True
2736,Producto 799,5,Plateado,False
2736,Producto 392,1,Plateado,True
2736,Producto 69,7,Rojo,False
2736,Producto 796,9,Multicolor,False
2737,Producto 867,10,Dorado,True
2737,Producto 1162,1,Dorado,False
2737,Producto 674,4,Azul,False
2737,Producto 783,8,Plateado,True
2737,Producto 598,6,Dorado,True
